OBJECTID;DFIRM_ID;FLD_AR_ID;DUAL_ZONE;SOURCE_CIT;ShapeSTArea;ShapeSTLength
3756;06037C;06037C_2139;F;06037C_STUDY10;1.42735643748892e-07;0.00154740267631885
3757;06037C;06037C_2140;F;06037C_STUDY10;2.8222166292835e-07;0.00368850280949386
3764;06037C;06037C_1698;F;06037C_STUDY10;3.0198725653463e-07;0.0026657242167254
3765;06037C;06037C_1699;F;06037C_STUDY10;3.20964772981824e-07;0.00238251146341419
3766;06037C;06037C_1700;F;06037C_STUDY10;3.14157432512729e-07;0.0022558534941985
3767;06037C;06037C_1701;F;06037C_STUDY10;4.60449427919229e-07;0.00823596820575231
3768;06037C;06037C_1708;F;06037C_STUDY10;1.65208120961324e-07;0.00180764945537354
3769;06037C;06037C_1709;F;06037C_STUDY10;4.26757878813078e-07;0.00254674832588635
3770;06037C;06037C_1710;F;06037C_STUDY10;2.9894999897806e-07;0.00413019971063255
3771;06037C;06037C_1711;F;06037C_STUDY10;1.68809037859319e-07;0.00315847132150487
3772;06037C;06037C_1712;F;06037C_STUDY10;3.83437964046607e-07;0.00241488410676833
3773;06037C;06037C_1713;F;06037C_STUDY10;4.58112253909349e-07;0.00311587604836513
3774;06037C;06037C_1719;F;06037C_STUDY10;2.14403598874924e-07;0.0018632292969508
3775;06037C;06037C_1720;F;06037C_STUDY10;5.66065864404663e-07;0.00589456192203654
3776;06037C;06037C_1721;F;06037C_STUDY10;4.41567863163073e-07;0.0028782423859407
3777;06037C;06037C_1722;F;06037C_STUDY10;3.49454467141186e-07;0.00273867890841789
3778;06037C;06037C_1723;F;06037C_STUDY10;1.75936747837113e-07;0.00176955799585238
3779;06037C;06037C_1724;F;06037C_STUDY10;1.53128667079727e-07;0.00151890863424233
3780;06037C;06037C_1735;F;06037C_STUDY10;3.93985146729392e-07;0.0041463466594616
3781;06037C;06037C_1736;F;06037C_STUDY10;1.68911583386944e-07;0.00216778748905443
3782;06037C;06037C_1737;F;06037C_STUDY10;2.05590595214744e-07;0.00171351478604679
3783;06037C;06037C_1744;F;06037C_STUDY10;7.80161826696713e-07;0.00481337993717912
3784;06037C;06037C_1745;F;06037C_STUDY10;2.12117129194667e-07;0.00394483598438773
3785;06037C;06037C_1746;F;06037C_STUDY10;3.72210024579545e-07;0.00255692479789413
3786;06037C;06037C_1747;F;06037C_STUDY10;3.67577285942389e-07;0.00262106535946478
3787;06037C;06037C_1748;F;06037C_STUDY10;2.09377276405576e-07;0.00171248221473945
3822;06037C;06037C_1940;F;06037C_STUDY10;2.14467263504048e-07;0.00176688681339389
3823;06037C;06037C_1941;F;06037C_STUDY10;1.44499836096657e-07;0.00170723038055435
3824;06037C;06037C_1947;F;06037C_STUDY10;2.75491856882581e-07;0.00444283377217329
3825;06037C;06037C_1948;F;06037C_STUDY10;2.12070517591201e-07;0.0020284889285328
3826;06037C;06037C_1949;F;06037C_STUDY10;1.71454303199425e-07;0.00246041828300448
3827;06037C;06037C_1950;F;06037C_STUDY10;1.24331859296944e-06;0.0176883847297743
3828;06037C;06037C_1951;F;06037C_STUDY10;2.25225085159764e-06;0.0122957196042546
3829;06037C;06037C_1952;F;06037C_STUDY10;2.1357595869631e-07;0.00174301931571546
3831;06037C;06037C_2008;F;06037C_FIRM1;2.0674376628449e-06;0.00736738458425138
3833;06037C;06037C_2010;F;06037C_FIRM1;1.73922148860584e-06;0.00716556083411242
3843;06037C;06037C_1691;F;06037C_STUDY10;4.07236029786873e-07;0.00263008708552022
3844;06037C;06037C_1692;F;06037C_STUDY10;1.47747869050363e-07;0.00261600894920449
3845;06037C;06037C_1693;F;06037C_STUDY10;1.91619164979784e-07;0.00179264116117299
3846;06037C;06037C_1694;F;06037C_STUDY10;2.47992829827126e-07;0.00273454926550874
3847;06037C;06037C_1695;F;06037C_STUDY10;1.48964772961335e-07;0.00161114715324938
3848;06037C;06037C_1696;F;06037C_STUDY10;1.53560677063069e-07;0.00170739922997089
3849;06037C;06037C_1697;F;06037C_STUDY10;2.56855628322228e-07;0.00235867465075278
3850;06037C;06037C_1702;F;06037C_STUDY10;2.71222916126135e-07;0.00220122920856119
3851;06037C;06037C_1703;F;06037C_STUDY10;3.70562474927283e-07;0.00234891894682904
3852;06037C;06037C_1704;F;06037C_STUDY10;4.8365495786129e-07;0.00298172913915493
3853;06037C;06037C_1705;F;06037C_STUDY10;2.29095121540013e-07;0.00208715171634837
3854;06037C;06037C_1706;F;06037C_STUDY10;1.74775550476625e-07;0.002020795447473
3856;06037C;06037C_1714;F;06037C_STUDY10;1.60840727403411e-07;0.00151469135874213
3857;06037C;06037C_1715;F;06037C_STUDY10;4.25149210059317e-07;0.00457821215902891
3858;06037C;06037C_1716;F;06037C_STUDY10;3.40001633958309e-07;0.00263533064966301
3859;06037C;06037C_1717;F;06037C_STUDY10;8.29068540042499e-07;0.00496685433573134
3860;06037C;06037C_1718;F;06037C_STUDY10;2.9665170586668e-07;0.00252318294132935
3861;06037C;06037C_1725;F;06037C_STUDY10;3.58074885298265e-07;0.00234838510069562
3862;06037C;06037C_1726;F;06037C_STUDY10;1.46399315781309e-07;0.00148877252395774
3863;06037C;06037C_1727;F;06037C_STUDY10;6.32083356322255e-07;0.00352168047754067
3864;06037C;06037C_1728;F;06037C_STUDY10;6.29629539616872e-07;0.00332422689614584
3865;06037C;06037C_1729;F;06037C_STUDY10;4.03248350266949e-07;0.00245357512249123
3866;06037C;06037C_1730;F;06037C_STUDY10;3.11351186610409e-07;0.00232496621018949
3867;06037C;06037C_1738;F;06037C_STUDY10;7.4684453466034e-07;0.011308441728115
3868;06037C;06037C_1739;F;06037C_STUDY10;2.5492795430182e-07;0.00220432390651758
3869;06037C;06037C_1740;F;06037C_STUDY10;1.69587337950361e-07;0.00212936240464207
3870;06037C;06037C_1749;F;06037C_STUDY10;2.75333150057122e-07;0.00556053791716155
3871;06037C;06037C_1750;F;06037C_STUDY10;1.89817683349247e-07;0.00188266460622536
3879;06037C;06037C_1731;F;06037C_STUDY10;3.14023054670542e-07;0.0035543098189793
3880;06037C;06037C_1732;F;06037C_STUDY10;2.90853449769202e-07;0.00447645105813305
3881;06037C;06037C_1733;F;06037C_STUDY10;3.88174157706089e-07;0.00253875578338834
3882;06037C;06037C_1734;F;06037C_STUDY10;2.33809487326653e-07;0.00218945968021162
3883;06037C;06037C_1741;F;06037C_STUDY10;4.11309201808763e-07;0.00370878052920478
3884;06037C;06037C_1742;F;06037C_STUDY10;2.12054828807595e-07;0.00181002720782096
3885;06037C;06037C_1743;F;06037C_STUDY10;2.06701702154533e-06;0.0106648697340247
3918;06037C;06037C_1905;F;06037C_STUDY10;1.05082153822877e-06;0.0125096360227583
3919;06037C;06037C_1928;F;06037C_STUDY10;2.05478795578529e-06;0.0100458269370442
3920;06037C;06037C_1929;F;06037C_STUDY10;1.70049133885186e-07;0.00194178622206065
3938;06037C;06037C_1932;F;06037C_FIRM1;5.92753963246651e-06;0.0345718188254412
3939;06037C;06037C_1933;F;06037C_FIRM1;1.23540430649882e-05;0.0654237351908842
3940;06037C;06037C_1934;F;06037C_FIRM1;1.40079155244166e-05;0.0819612408684904
3941;06037C;06037C_1935;F;06037C_STUDY10;1.5769819583511e-07;0.00267841147593187
3944;06037C;06037C_1942;F;06037C_STUDY10;1.79731387106585e-07;0.00220233294206584
3945;06037C;06037C_1943;F;06037C_STUDY10;3.07710024571861e-07;0.00246763629920543
3946;06037C;06037C_1944;F;06037C_STUDY10;6.27639565209392e-07;0.00494784346572514
3947;06037C;06037C_1945;F;06037C_STUDY10;9.41415692068404e-07;0.0050745247933336
3948;06037C;06037C_1946;F;06037C_STUDY10;2.2189897208591e-07;0.00216623256696319
3949;06037C;06037C_1953;F;06037C_STUDY10;3.90496325053391e-07;0.00793145018276171
3990;06037C;06037C_2031;F;06037C_STUDY10;5.25733184986166e-07;0.00315749843395995
3991;06037C;06037C_2032;F;06037C_STUDY10;2.78121206065407e-07;0.00205022469352975
3992;06037C;06037C_2033;F;06037C_STUDY10;2.72263150691288e-07;0.00240910096073326
3993;06037C;06037C_2034;F;06037C_STUDY10;4.44031002189149e-07;0.00270690905873014
3994;06037C;06037C_2035;F;06037C_STUDY10;6.68853772367584e-07;0.00330441247343136
3995;06037C;06037C_2036;F;06037C_STUDY10;2.38835582422325e-07;0.00197797878962182
3996;06037C;06037C_2042;F;06037C_STUDY10;4.77466983284103e-07;0.00305160242336743
3997;06037C;06037C_2043;F;06037C_STUDY10;8.23217533252318e-07;0.00603649197325185
4005;06037C;06037C_2082;F;06037C_STUDY10;1.08537210508075e-06;0.0105316304512421
4006;06037C;06037C_2083;F;06037C_STUDY10;2.34161461776239e-07;0.0046413037384256
4007;06037C;06037C_2084;F;06037C_STUDY10;2.16376975004096e-07;0.00543305671299046
