OBJECTID;X;Y;cat1;cat2;cat3;org_name;Name;addrln1;addrln2;city;state;post_id;zip;use_type;latitude;longitude;POINT_X;POINT_Y
157256683;-118.067250057848184;34.578559966564029;Education;Public Elementary Schools;;Palmdale Elementary;Innovations Academy of Palmdale;38136-B 35th Street East;;Palmdale;CA;78814;93550;publish;34.57856;-118.06725;6541427.62470114;2032936.65192215
157256684;-118.154060057395242;34.585489966291362;Education;Public Elementary Schools;;Palmdale Elementary;Ocotillo Elementary School;38737 Ocotillo School Drive;;Palmdale;CA;78815;93551;publish;34.58549;-118.15406;6515301.12183614;2035487.41847414
157256685;-118.069330057070943;34.584579965922551;Education;Public Elementary Schools;;Palmdale Elementary;Manzanita Elementary School;38620 33rd Street;;Palmdale;CA;78816;93550;publish;34.58458;-118.06933;6540803.04228888;2035127.90902255
157256686;-118.110590057114052;34.568939965737357;Education;Public Elementary Schools;;Palmdale Elementary;Tumbleweed Elementary School;1100 East Avenue R-4;;Palmdale;CA;78817;93550;publish;34.56894;-118.11059;6528378.1514563;2029447.23173565
157256687;-118.127610057675938;34.581679966196532;Education;Public Elementary Schools;;Palmdale Elementary;Yucca Elementary School;38440 Second Street East;;Palmdale;CA;78818;93550;publish;34.58168;-118.12761;6523260.3152353;2034089.70867114
157256689;-118.080950056822005;34.568179965712915;Education;Public Elementary Schools;;Palmdale Elementary;Desert Rose Elementary School;37730 27th Street East;;Palmdale;CA;78820;93550;publish;34.56818;-118.08095;6537300.79338789;2029162.14766015
157256690;-118.076800056849535;34.553099966026778;Education;Public Elementary Schools;;Palmdale Elementary;Joshua Hills Elementary School;3030 Fairfield;;Palmdale;CA;78821;93550;publish;34.5531;-118.0768;6538545.93361413;2023673.18258823
157256691;-118.040660057158007;34.563739966223899;Education;Public Elementary Schools;;Palmdale Elementary;Chaparral Elementary School;37500 50th Street East;;Palmdale;CA;78822;93552;publish;34.56374;-118.04066;6549429.20843548;2027538.98423982
157256692;-118.124340056970112;34.572459966290296;Education;Public Elementary Schools;;Palmdale Elementary;Palm Tree Elementary School;326 East Avenue R;;Palmdale;CA;78823;93550;publish;34.57246;-118.12434;6524240.41891813;2030733.08480698
157256693;-118.036650057863142;34.55333996597696;Education;Public Elementary Schools;;Palmdale Elementary;Buena Vista Elementary School;37005 Hillcrest Drive;;Palmdale;CA;78824;93552;publish;34.55334;-118.03665;6550635.08003947;2023753.7027684
157256694;-118.051780057889246;34.565909966026155;Education;Public Elementary Schools;;Palmdale Elementary;Mesquite Elementary School;37622 43rd Street East;;Palmdale;CA;78825;93552;publish;34.56591;-118.05178;6546081.82503839;2028330.24053131
157256695;-118.156590057304598;34.598489965655702;Education;Public Elementary Schools;;Palmdale Elementary;Summerwind Elementary School;39360 Summerwind Drive;;Palmdale;CA;78826;93551;publish;34.59849;-118.15659;6514547.00949922;2040219.6284979
157256696;-118.064810057645261;34.544199965772201;Education;Public Elementary Schools;;Palmdale Elementary;Barrel Springs Elementary School;3636 Ponderosa Way;;Palmdale;CA;78827;93550;publish;34.5442;-118.06481;6542154.01891764;2020431.71334939
157256697;-118.129430057700105;34.573379966130787;Education;Public Elementary Schools;;Palmdale Elementary;Palmdale Learning Plaza;38043 Division Street;;Palmdale;CA;78828;93551;publish;34.57338;-118.12943;6522708.61489514;2031069.82986839
157256698;-118.049690057643176;34.551889966585499;Education;Public Elementary Schools;;Palmdale Elementary;Cimarron Elementary School;36940 45th Street East;;Palmdale;CA;78829;93552;publish;34.55189;-118.04969;6546708.50259081;2023227.69857106
157256699;-118.025530057724282;34.55874996604976;Education;Public Elementary Schools;;Palmdale Elementary;Quail Valley Elementary School;37236 58th Street East;;Palmdale;CA;78830;93552;publish;34.55875;-118.02553;6553983.78889322;2025721.49968581
157256701;-118.020500057347562;34.568529966251575;Education;Public Elementary Schools;;Palmdale Elementary;Golden Poppy Elementary School;37802 Rockie Lane;;Palmdale;CA;78832;93552;publish;34.56853;-118.0205;6555498.93875006;2029280.33902481
157256702;-118.010760057421422;34.565109966284695;Education;Public Elementary Schools;;Palmdale Elementary;Los Amigos;6640 East Avenue R-8;;Palmdale;CA;78833;93552;publish;34.56511;-118.01076;6558430.96372588;2028035.25949398
157256704;-118.365260055654801;33.801319967607313;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Sunrise Pre-School;3801 Via La Selva;;Palos Verdes Estates;CA;78835;90274;publish;33.80132;-118.36526;6450697.05911538;1750277.65195256
157256709;-118.418540055225336;33.768719966943564;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Lunada Bay Elementary School;520 Paseo Lunado;;Palos Verdes Estates;CA;78840;90274;publish;33.76872;-118.41854;6434460.22019805;1738476.81170915
157256711;-118.334090055987076;33.74087996691717;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Mira Catalina Elementary School;30511 Lucania Drive;;Rancho Palos Verdes;CA;78842;90275;publish;33.74088;-118.33409;6460093.98356298;1728248.9768499
157256712;-118.323980055684927;33.751439967786602;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Miraleste Elementary School;6245 Via Canada;;Rancho Palos Verdes;CA;78843;90275;publish;33.75144;-118.32398;6463180.19261363;1732081.99575864
157256713;-118.393960055968165;33.791279966985435;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Montemalaga Elementary School;1121 Via Nogales;;Palos Verdes Estates;CA;78844;90274;publish;33.79128;-118.39396;6441963.1490898;1746656.77730456
157256714;-118.384600055499263;33.786859967277806;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Cornerstone at Pedregal Elementary School;6069 Groveoak Place;;Rancho Palos Verdes;CA;78845;90275;publish;33.78686;-118.3846;6444801.0745163;1745037.21361457
157256715;-118.409160055903456;33.756179966865091;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Point Vicente Elementary School;30540 Rue de La Pierre;;Rancho Palos Verdes;CA;78846;90275;publish;33.75618;-118.40916;6437292.5639428;1733901.44028248
157256716;-118.357930056291437;33.787609967157088;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Rancho Vista Elementary School;4323 Palos Verdes Drive North;;Rolling Hills Estates;CA;78847;90274;publish;33.78761;-118.35793;6452906.28304338;1745280.22461148
157256718;-118.373740055878059;33.788029966910777;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Silver Spur Elementary School;5500 Ironwood Street;;Rancho Palos Verdes;CA;78849;90275;publish;33.78803;-118.37374;6448102.69455346;1745450.55793223
157256719;-118.368550055990411;33.773079966912391;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Soleado Elementary School;27800 Longhill Drive;;Rancho Palos Verdes;CA;78850;90275;publish;33.77308;-118.36855;6449659.81414263;1740004.04389089
157256720;-118.402120055396935;33.771659967043682;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Vista Grande Elementary School;7032 Purpleridge Drive;;Rancho Palos Verdes;CA;78851;90275;publish;33.77166;-118.40212;6439455.13146806;1739526.3811323
157256721;-118.365260055654801;33.801319967607313;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Valmonte Elementary School;3801 Via La Selva;;Palos Verdes Estates;CA;78852;90274;publish;33.80132;-118.36526;6450697.05911538;1750277.65195256
157256722;-118.379600055821996;33.802559967480612;Education;Public Elementary Schools;;Palos Verdes Peninsula Unified;Dapplegray Elementary School;3011 Palos Verdes Drive North;;Rolling Hills Estates;CA;78853;90274;publish;33.80256;-118.3796;6446342.00548956;1750745.06079465
157256725;-118.172840055937954;33.903119967618075;Education;Public Elementary Schools;;Paramount Unified;Howard Tanner;7210 Rosecrans Avenue;;Paramount;CA;78856;90723;publish;33.90312;-118.17284;6509221.70584539;1787168.70448264
157256733;-118.148440055960293;33.86656996772269;Education;Public Elementary Schools;;Paramount Unified;Captain Raymond Collins;6125 Coke Street;;Long Beach;CA;78864;90805;publish;33.86657;-118.14844;6516606.28392397;1773855.46700156
157256734;-118.174880056805065;33.885449967356706;Education;Public Elementary Schools;;Paramount Unified;Wesley Gaines;7340 East Jackson Street;;Paramount;CA;78865;90723;publish;33.88545;-118.17488;6508591.47679089;1780739.25507122
157256735;-118.173090056284806;33.916839967008983;Education;Public Elementary Schools;;Paramount Unified;Hollydale;5511 Century Boulevard;;South Gate;CA;78866;90280;publish;33.91684;-118.17309;6509154.44055997;1792161.85164855
157256736;-118.158700055857025;33.894549967544393;Education;Public Elementary Schools;;Paramount Unified;Abraham Lincoln;15324 California Avenue;;Paramount;CA;78867;90723;publish;33.89455;-118.1587;6513507.58802164;1784042.80850348
157256737;-118.176760056475473;33.902899967225125;Education;Public Elementary Schools;;Paramount Unified;Los Cerritos;14626 Gundry Avenue;;Paramount;CA;78868;90723;publish;33.9029;-118.17676;6508032.0346683;1787090.70988798
157256738;-118.181370056463237;33.894219967434275;Education;Public Elementary Schools;;Paramount Unified;Mark Keppel;6630 East Mark Keppel Street;;Paramount;CA;78869;90723;publish;33.89422;-118.18137;6506627.41969539;1783934.3516994
157256739;-118.149220056179502;33.882059967329631;Education;Public Elementary Schools;;Paramount Unified;Major Lynn Mokler;8571 East Flower Street;;Paramount;CA;78870;90723;publish;33.88206;-118.14922;6516377.85655931;1779492.99870548
157256740;-118.155350056430692;33.911639966859902;Education;Public Elementary Schools;;Paramount Unified;Theodore Roosevelt;13451 Merkel Avenue;;Paramount;CA;78871;90723;publish;33.91164;-118.15535;6514533.86680897;1790260.66155331
157256741;-118.150490056767694;33.901109967057792;Education;Public Elementary Schools;;Paramount Unified;Harry Wirtz Elementary School;8535 Contreras Street;;Paramount;CA;78872;90723;publish;33.90111;-118.15049;6516002.7549473;1786426.31161048
157256743;-118.149080056222232;33.892799967127921;Education;Public Elementary Schools;;Paramount Unified;Jefferson Elementary School;8600 Jefferson Street;;Paramount;CA;78874;90723;publish;33.8928;-118.14908;6516426.14714514;1783401.47317198
157256753;-118.096630056694039;34.159279967203361;Education;Public Elementary Schools;;Pasadena Unified;Norma Coombs Elementary School;2600 Paloma Street;;Pasadena;CA;78884;91107;publish;34.15928;-118.09663;6532437.37693363;1880359.44690657
157256757;-118.135010056882635;34.185449967161901;Education;Public Elementary Schools;;Pasadena Unified;Altadena Elementary School;743 East Calaveras Street;;Altadena;CA;78888;91001;publish;34.18545;-118.13501;6520839.28103539;1889896.55414465
157256758;-118.161950056249836;34.170609966745218;Education;Public Elementary Schools;;Pasadena Unified;Cleveland Elementary School;524 Palisade Street;;Pasadena;CA;78889;91103;publish;34.17061;-118.16195;6512683.12838447;1884508.05081406
157256759;-118.072590056968735;34.1702499671512;Education;Public Elementary Schools;;Pasadena Unified;Don Benito Fundamental;3700 Denair Street;;Pasadena;CA;78890;91107;publish;34.17025;-118.07259;6539712.94899663;1884345.50684781
157256760;-118.075720056467247;34.161499966701946;Education;Public Elementary Schools;;Pasadena Unified;Field (Eugene) Elementary School;3600 Sierra Madre Boulevard;;Pasadena;CA;78891;91107;publish;34.1615;-118.07572;6538763.77307346;1881161.92200765
157256761;-118.160370056838488;34.192399966597343;Education;Public Elementary Schools;;Pasadena Unified;Franklin Elementary School;527 West Ventura Street;;Altadena;CA;78892;91001;publish;34.1924;-118.16037;6513173.70286264;1892437.05004789
157256762;-118.107240056726553;34.141069966655849;Education;Public Elementary Schools;;Pasadena Unified;Hamilton Elementary School;2089 Rose Villa Street;;Pasadena;CA;78893;91107;publish;34.14107;-118.10724;6529220.52247497;1873735.75378914
157256763;-118.163480056216102;34.183949966944965;Education;Public Elementary Schools;;Pasadena Unified;Jackson Elementary School;593 West Woodbury Road;;Altadena;CA;78894;91001;publish;34.18395;-118.16348;6512228.22443864;1889363.46137881
157256764;-118.118710057223112;34.153759967012938;Education;Public Elementary Schools;;Pasadena Unified;Jefferson Elementary School;1500 East Villa Street;;Pasadena;CA;78895;91106;publish;34.15376;-118.11871;6525755.26464172;1878357.77440073
157256765;-118.128570056255711;34.169779966469171;Education;Public Elementary Schools;;Pasadena Unified;Longfellow (Henry W.) Elementary School;1065 East Washington Boulevard;;Pasadena;CA;78896;91104;publish;34.16978;-118.12857;6522779.63411005;1884191.40807465
157256766;-118.140180056458277;34.159179966916824;Education;Public Elementary Schools;;Pasadena Unified;Madison Elementary School;515 Ashtabula Street;;Pasadena;CA;78897;91104;publish;34.15918;-118.14018;6519262.3881918;1880338.57391681
157256767;-118.157770057096485;34.151039966980356;Education;Public Elementary Schools;;Pasadena Unified;Roosevelt;315 North Pasadena Avenue;;Pasadena;CA;78898;91103;publish;34.15104;-118.15777;6513936.32994631;1877384.16972065
157256768;-118.173140056995237;34.136439966938383;Education;Public Elementary Schools;;Pasadena Unified;San Rafael Elementary School;1090 Nithsdale Road;;Pasadena;CA;78899;91105;publish;34.13644;-118.17314;6509276.92259847;1872078.62455748
157256769;-118.056050056756959;34.164379966893968;Education;Public Elementary Schools;;Pasadena Unified;Sierra Madre Elementary School;141 West Highland Avenue;;Sierra Madre;CA;78900;91024;publish;34.16438;-118.05605;6544714.85729989;1882206.10627098
157256771;-118.107420056991685;34.169199966986284;Education;Public Elementary Schools;;Pasadena Unified;Daniel Webster;2101 East Washington Boulevard;;Pasadena;CA;78902;91104;publish;34.1692;-118.10742;6529176.99565914;1883972.82616273
157256772;-118.082400056606176;34.141359966688839;Education;Public Elementary Schools;;Pasadena Unified;Willard Elementary School;301 South Madre Street;;Pasadena;CA;78903;91107;publish;34.14136;-118.0824;6536736.95494863;1873834.20011456
157256775;-118.149070056847108;34.171769966711402;Education;Public Elementary Schools;;Pasadena Unified;Washington Accelerated Elementary School;1520 North Raymond Avenue;;Pasadena;CA;78906;91103;publish;34.17177;-118.14907;6516579.73837338;1884924.16809206
157256776;-118.136010056234042;34.139909966559344;Education;Public Elementary Schools;;Pasadena Unified;McKinley;325 South Oak Knoll Avenue;;Pasadena;CA;78907;91101;publish;34.13991;-118.13601;6520514.42768247;1873324.14207956
157256777;-117.758780057144833;34.053049967065078;Education;Public Elementary Schools;;Pomona Unified;Lopez Elementary School;701 South White Avenue;;Pomona;CA;78908;91766;publish;34.05305;-117.75878;6634738.02174139;1841773.98962881
157256778;-117.778640056903569;34.070569967571352;Education;Public Elementary Schools;;Pomona Unified;Cortez Elementary School;1300 North Dudley;;Pomona;CA;78909;91768;publish;34.07057;-117.77864;6628708.21916847;1848135.99757406
