OBJECTID;X;Y;cat1;cat2;cat3;org_name;Name;addrln1;addrln2;city;post_id;zip;latitude;longitude;POINT_X;POINT_Y
157256897;-118.321200056049776;33.83083996735327;Education;Public High Schools;;Torrance Unified;Torrance High School;2200 Carson Street;;Torrance;79029;90501;33.83084;-118.3212;6464117.6461193;1760975.00293314
157256898;-118.367090055397767;33.846779967388684;Education;Public High Schools;;Torrance Unified;West High School;20401 Victor Street;;Torrance;79030;90503;33.84678;-118.36709;6450201.48956847;1766823.65724631
157256929;-117.94901005751808;34.061339967483406;Education;Public High Schools;;West Covina Unified;Edgewood High School;1301 Trojan Way;;West Covina;79061;91790;34.06134;-117.94901;6577114.13862981;1844707.12155782
157256931;-117.897800057276669;34.066979967108281;Education;Public High Schools;;West Covina Unified;Rio Verde Academy;2226 East Rio Verde Drive;;West Covina;79063;91791;34.06698;-117.8978;6592622.49147131;1846771.44485697
157256932;-117.914620057193162;34.050199966867204;Education;Public High Schools;;West Covina Unified;Coronado High School (Continuation);1500 East Francisquito Avenue;;West Covina;79064;91791;34.0502;-117.91462;6587533.5961373;1840660.12702714
157256933;-117.913770056762914;34.062569966720744;Education;Public High Schools;;West Covina Unified;West Covina High School;1609 East Cameron Avenue;;West Covina;79065;91791;34.06257;-117.91377;6587787.21570881;1845162.02780023
157256969;-118.046250056377872;33.953269966971639;Education;Public High Schools;;Whittier Union High;Frontier High School (Continuation);9401 South Painter Avenue;;Whittier;79102;90605;33.95327;-118.04625;6547644.0715858;1805377.55225123
157256970;-118.023950056767433;33.944329967528454;Education;Public High Schools;;Whittier Union High;California High School;9800 South Mills Avenue;;Whittier;79103;90604;33.94433;-118.02395;6554406.22768089;1802121.73002273
157256971;-117.999260056332957;33.954649967620618;Education;Public High Schools;;Whittier Union High;La Serna High School;15301 East Youngwood Drive;;Whittier;79104;90605;33.95465;-117.99926;6561894.74715264;1805876.53911415
157256972;-118.079270056801491;33.97139996747385;Education;Public High Schools;;Whittier Union High;Pioneer High School;10800 Ben Avon;;Whittier;79105;90606;33.9714;-118.07927;6537635.28517297;1811981.69849172
157256973;-118.090440056746459;33.941089966971361;Education;Public High Schools;;Whittier Union High;Santa Fe High School;10400 South Orr and Day Road;;Santa Fe Springs;79106;90670;33.94109;-118.09044;6534238.56427614;1800954.09685931
157256974;-118.044130056362363;33.979189967626702;Education;Public High Schools;;Whittier Union High;Whittier High School;12417 East Philadelphia Street;;Whittier;79107;90601;33.97919;-118.04413;6548291.14575097;1814810.10425223
157256976;-118.046250056377872;33.953269966971639;Education;Public High Schools;;Whittier Union High;Sierra Vista High School (Alternative);9401 South Painter Avenue;;Whittier;79109;90605;33.95327;-118.04625;6547644.0715858;1805377.55225123
157256978;-118.491540055741879;34.399829965708079;Education;Public High Schools;;William S. Hart Union High;Golden Valley High School;27051 Robert C. Lee Parkway;;Santa Clarita;79111;91321;34.39983;-118.49154;6413396.04513489;1968248.54639047
157256980;-118.596800056031469;34.403649966263053;Education;Public High Schools;;William S. Hart Union High;West Ranch High School;26255 West Valencia Boulevard;;Valencia;79113;91381;34.40365;-118.5968;6381652.69523589;1969810.59116665
157256981;-118.514390056689578;34.413659966128918;Education;Public High Schools;;William S. Hart Union High;Sequoia School;21445 Centre Pointe Parkway;;Santa Clarita;79114;91350;34.41366;-118.51439;6406529.09955122;1973315.98638681
157256985;-118.473440055866433;34.430029966165449;Education;Public High Schools;;William S. Hart Union High;Canyon High School;19300 West Nadal Street;;Canyon Country;79118;91351;34.43003;-118.47344;6418907.67912471;1979212.61206073
157256986;-118.517910056561945;34.442999965742771;Education;Public High Schools;;William S. Hart Union High;Saugus High School;21900 Centurion Way;;Saugus;79119;91350;34.443;-118.51791;6405522.48312613;1983998.7288008
157256987;-118.56790005644018;34.408199965777655;Education;Public High Schools;;William S. Hart Union High;Learning Post High School (Alternative);26455 Rockwell Canyon Road;;Santa Clarita;79120;91355;34.4082;-118.5679;6390379.29654905;1971415.89733922
157256989;-118.536470055800052;34.384499966214413;Education;Public High Schools;;William S. Hart Union High;William S. Hart High School;24825 North Newhall Avenue;;Newhall;79122;91321;34.3845;-118.53647;6399813.14611964;1962739.03969298
157256990;-118.514480055692715;34.411139966037766;Education;Public High Schools;;William S. Hart Union High;Bowman (Jereann) High School (Continuation);21508 Centre Pointe Parkway;;Santa Clarita;79123;91350;34.41114;-118.51448;6406497.26201648;1972399.05810256
157256991;-118.562340056441684;34.442179965826256;Education;Public High Schools;;William S. Hart Union High;Valencia High School;27801 North Dickason Drive;;Valencia;79124;91355;34.44218;-118.56234;6392125.47678372;1983772.29782322
157256993;-118.56790005644018;34.408199965777655;Education;Public High Schools;;William S. Hart Union High;Academy of the Canyons;26455 Rockwell Canyon Road;;Santa Clarita;79126;91355;34.4082;-118.5679;6390379.29654905;1971415.89733922
157257002;-118.226260055761813;33.891109967481405;Education;Public High Schools;;Compton Unified;Compton Early College High School;601 South Acacia Street;;Compton;79135;90220;33.89111;-118.22626;6493001.49156672;1782830.17510198
157257003;-118.25439005668558;33.913389966977704;Education;Public High Schools;;Compton Unified;Centennial High School;2606 North Central Avenue;;Compton;79136;90222;33.91339;-118.25439;6484484.70643497;1790958.77170564
157257004;-118.254600055629879;33.898359967381211;Education;Public High Schools;;Compton Unified;Compton Adult School;1104 East 148th Street;;Compton;79137;90222;33.89836;-118.2546;6484407.13572396;1785489.18520389
157257005;-118.226260055761813;33.891109967481405;Education;Public High Schools;;Compton Unified;Compton High School;601 South Acacia Street;;Compton;79138;90220;33.89111;-118.22626;6493001.49156672;1782830.17510198
157257006;-118.181970056727948;33.893409967383739;Education;Public High Schools;;Compton Unified;Dominguez High School;15301 South San Jose Avenue;;Compton;79139;90221;33.89341;-118.18197;6506444.79571681;1783639.9031413
157257007;-118.239370056303812;33.918959967093933;Education;Public High Schools;;Compton Unified;Cesar Chavez Continuation High School;12501 North Wilmington;;Compton;79140;90222;33.91896;-118.23937;6489046.81115589;1792974.62331697
157257008;-118.239370056303812;33.918959967093933;Education;Public High Schools;;Compton Unified;Harriet Tubman High School;12501 North Wilmington;;Compton;79141;90220;33.91896;-118.23937;6489046.81115589;1792974.62331697
157257009;-118.249640056357904;33.883199967599573;Education;Public High Schools;;Compton Unified;Compton Community Day High School;2300 West Caldwell St;;Compton;79142;90220;33.8832;-118.24964;6485898.63667797;1779968.34355532
157257010;-118.239370056303812;33.918959967093933;Education;Public High Schools;;Compton Unified;Thurgood Marshall;12501 North Wilmington;;Compton;79143;90220;33.91896;-118.23937;6489046.81115589;1792974.62331697
157257042;-117.97854005714575;34.012179967038122;Education;Public High Schools;;Hacienda la Puente Unified;Palm Canyon;15151 Palm Avenue;;Hacienda Heights;79176;91745;34.01218;-117.97854;6568173.93669397;1826813.60353914
157257043;-117.972070056392866;34.011219967242432;Education;Public High Schools;;Hacienda la Puente Unified;Puente Hills High School;15430 Shadybend Drive;;Hacienda Heights;79177;91746;34.01122;-117.97207;6570134.81400581;1826464.72201906
157257045;-117.95535005735222;34.02665996676415;Education;Public High Schools;;Hacienda la Puente Unified;La Puente High School;15615 East Nelson Avenue;;La Puente;79179;91744;34.02666;-117.95535;6575199.49154048;1832085.47718173
157257046;-117.976950056626023;34.00720996701353;Education;Public High Schools;;Hacienda la Puente Unified;Los Altos High School;15325 East Los Robles Avenue;;Hacienda Heights;79180;91745;34.00721;-117.97695;6568656.2126323;1825005.02644764
157257047;-117.972070056392866;34.011219967242432;Education;Public High Schools;;Hacienda la Puente Unified;Valley Alternative High School (Continuation);15430 Shadybend Drive;;Hacienda Heights;79181;91745;34.01122;-117.97207;6570134.81400581;1826464.72201906
157257048;-117.947390056871214;33.99758996759563;Education;Public High Schools;;Hacienda la Puente Unified;Glen A. Wilson High School;16455 Wedgeworth Drive;;Hacienda Heights;79182;91745;33.99759;-117.94739;6577616.94700739;1821507.48455822
157257049;-117.938300057146947;34.028099967526188;Education;Public High Schools;;Hacienda la Puente Unified;William Workman High School;16303 East Temple Avenue;;City Of Industry;79183;91744;34.0281;-117.9383;6580365.40049997;1832612.25532764
157257052;-117.972070056392866;34.011219967242432;Education;Public High Schools;;Hacienda la Puente Unified;Valley Community Day;15430 Shadybend Drive;;Hacienda Heights;79186;91745;34.01122;-117.97207;6570134.81400581;1826464.72201906
157257080;-117.911610057005362;34.017919967269179;Education;Public High Schools;;Rowland Unified;Rowland Assistive Technology Academy;17840 East Villacorta Street;;La Puente;79214;91744;34.01792;-117.91161;6588455.7143718;1828913.58916856
157257084;-117.897550056687763;34.012319967291297;Education;Public High Schools;;Rowland Unified;Santana High School (Continuation);341 South La Seda Road;;La Puente;79218;91744;34.01232;-117.89755;6592718.48176488;1826879.68214715
157257086;-117.885220056758499;33.981939967411591;Education;Public High Schools;;Rowland Unified;John A. Rowland High School;2000 South Otterbein Street;;Rowland Heights;79221;91748;33.98194;-117.88522;6596467.79382005;1815827.82006456
157257087;-117.889240056928415;33.987339967252062;Education;Public High Schools;;Rowland Unified;Rowland Unified Community Day;1928 Nogales Street;;Rowland Heights;79222;91748;33.98734;-117.88924;6595246.89895214;1817791.62420781
157257103;-117.839340057193681;33.984249967784464;Education;Public High Schools;;Walnut Valley Unified;Diamond Bar High School;21400 Pathfinder Road;;Diamond Bar;79238;91765;33.98425;-117.83934;6610375.72400938;1816687.53455248
157257104;-117.854270056663012;33.999999967647909;Education;Public High Schools;;Walnut Valley Unified;Ron Hockwalt Academies (Continuation);880 South Lemon Avenue;;Walnut;79239;91789;34;-117.85427;6605841.26555863;1822412.38104239
157257105;-117.849340057256256;34.022489967560311;Education;Public High Schools;;Walnut Valley Unified;Walnut High School;400 North Pierre Road;;Walnut;79240;91789;34.02249;-117.84934;6607323.28523238;1830599.14157173
157257119;-117.897550056687763;34.012319967291297;Education;Public High Schools;;La Puente Valley ROP;La Puente Valley ROP;341 La Seda Road;;La Puente;79254;91744;34.01232;-117.89755;6592718.48176488;1826879.68214715
157257120;-118.057620056122147;33.909559967140183;Education;Public High Schools;;Southeast ROP;Southeast ROP;12940 East Foster Road;;Norwalk;79255;90650;33.90956;-118.05762;6544186.76911722;1789472.28944239
157257121;-117.937280056957732;34.077469967426978;Education;Public High Schools;;East San Gabriel Valley ROP;East San Gabriel Valley ROP;1501 Del Norte Avenue;;West Covina;79256;91790;34.07747;-117.93728;6580663.24832948;1850579.14623106
157257122;-118.079270056801491;33.97139996747385;Education;Public High Schools;;Tri-Cities ROP;Tri-Cities ROP;10800 Benavon Street, Unit E;;Whittier;79257;90606;33.9714;-118.07927;6537635.28517297;1811981.69849172
157257123;-118.326430056003048;33.824759966787376;Education;Public High Schools;;Southern California ROC;Southern California ROC;2300 Crenshaw Boulevard;;Torrance;79258;90501;33.82476;-118.32643;6462522.04596405;1758767.46043223
157257124;-118.148730056347617;33.804349967071488;Education;Public High Schools;;Long Beach Unified ROP;Long Beach Unified School District ROP;3701B East Willow Street;;Long Beach;79259;90815;33.80435;-118.14873;6516484.74118805;1751212.15566097
157257125;-118.25727005628471;34.056139966799265;Education;Public High Schools;;Los Angeles Unified ROCP;Los Angeles Unified School District ROCP;333 South Beaudry Avenue;;Los Angeles;79260;90017;34.05614;-118.25727;6483743.83554138;1842910.54411423
157257126;-118.12976005672104;33.916999967332558;Education;Public High Schools;;Los Angeles County ROP;Los Angeles County ROP;9300 Imperial Highway, Clark Building;;Downey;79261;90242;33.917;-118.12976;6522300.9254218;1792200.27545623
157257127;-118.106760057545927;34.557409966434697;Education;Public High Schools;;Antelope Valley ROP;Antelope Valley ROP;1156 East Avenue S;;Palmdale;79263;93550;34.55741;-118.10676;6529526.68295188;2025249.93337172
157257128;-118.205870056197298;33.890379967576287;Education;Public High Schools;;Compton Unified ROP;Compton Unified ROP;700 North Bullis Road;;Compton;79264;90221;33.89038;-118.20587;6499189.20688155;1782551.20978065
157257129;-117.722080057820349;34.063599967339449;Education;Public High Schools;;San Antonio ROP;San Antonio ROP;1425 East Holt Avenue, Suite 101;;Pomona;79265;91767;34.0636;-117.72208;6645844.13732439;1845642.03208956
157257130;-118.090840057249551;34.084059967280972;Education;Public High Schools;;San Gabriel Unified;Gabrielino High School;1327 South San Gabriel Boulevard;;San Gabriel;79266;91776;34.08406;-118.09084;6534164.25635388;1852983.87337698
157257132;-118.09955005643117;34.098399967097308;Education;Public High Schools;;San Gabriel Unified;Del Mar High School;312 South Del Mar Avenue;;San Gabriel;79268;91776;34.0984;-118.09955;6531532.0644398;1858204.96464081
157257153;-118.218910056628218;34.492969966139967;Education;Public High Schools;;Acton-Agua Dulce Unified;Vasquez High School;33630 Red Rover Mine Road;;Acton;79289;93510;34.49297;-118.21891;6495709.17676814;2001853.45457423
157257158;-118.389500055779905;33.873039966849547;Education;Public High Schools;;Manhattan Beach Unified;Mira Costa High School;1401 Artesia Boulevard;;Manhattan Beach;79294;90266;33.87304;-118.3895;6443433.63729055;1776405.86183514
157257165;-118.382470055371527;33.848699967018732;Education;Public High Schools;;Redondo Beach Unified;Redondo Beach Learning Academy;1000 Del Amo Street;;Redondo Beach;79301;90277;33.8487;-118.38247;6445533.9510033;1767539.80148332
157257166;-118.384430055615312;33.844549967329172;Education;Public High Schools;;Redondo Beach Unified;Redondo Union High School;631 Vincent Park;;Redondo Beach;79302;90277;33.84455;-118.38443;6444933.02700831;1766031.79268831
157257168;-118.382470055371527;33.848699967018732;Education;Public High Schools;;Redondo Beach Unified;Redondo Shores High School (Continuation);1000 Del Amo Street;;Redondo Beach;79304;90277;33.8487;-118.38247;6445533.9510033;1767539.80148332
157257181;-118.141970056694007;34.091249967258683;Education;Public High Schools;;Alhambra Unified;Century High School;20 South Marengo Avenue;;Alhambra;79317;91801;34.09125;-118.14197;6518685.95430531;1855618.37598197
157257182;-118.128420056873225;34.092609967006688;Education;Public High Schools;;Alhambra Unified;Alhambra High School;101 South Second Street;;Alhambra;79318;91801;34.09261;-118.12842;6522789.12884171;1856107.78740473
157257183;-118.116740056387613;34.069849967200092;Education;Public High Schools;;Alhambra Unified;Mark Keppel High School;501 East Hellman Avenue;;Alhambra;79319;91801;34.06985;-118.11674;6526315.81404555;1847820.68455639
157257184;-118.108060056400973;34.092659966502509;Education;Public High Schools;;Alhambra Unified;San Gabriel High School;801 Ramona Street;;San Gabriel;79320;91776;34.09266;-118.10806;6528953.46001697;1856118.73226473
157257185;-118.141970056694007;34.091249967258683;Education;Public High Schools;;Alhambra Unified;Independence High School (Alternative);20 South Marengo Avenue;;Alhambra;79321;91801;34.09125;-118.14197;6518685.95430531;1855618.37598197
157257205;-118.39452005582244;33.802169967616017;Education;Public High Schools;;Wiseburn Unified;Malaga Cove School - Success Learning Center;300 Paseo Del Mar;;Palos Verdes Estates;79341;90274;33.80217;-118.39452;6441808.54539639;1750620.58499373
157258134;-117.888341117087279;34.009367030840025;Education;Public High Schools;;Rowland Unified;Nogales High School;401 South Nogales Street;;La Puente;79220;91744;34.00936706;-117.88834106;6595510.50472413;1825808.0218889
157258135;-118.513230555989253;34.412249866407251;Education;Public High Schools;;Hart ROP;Hart ROP;21515 Centre Point Parkway;;Santa Clarita;79262;91350;34.4122499;-118.5132305;6406876.18448697;1972801.04155056
