OBJECTID;COMID;PERMANENT_;AREASQKM;REACHCODE;FTYPE;FCODE;OBJECTID_1;DESCRIPTIO;HYDROGRAPH;Shapearea;Shapelen;InLA
1500;120028200;120028200;0;1,81E+13;390;39001;3363;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;4895.46333619264;310.171974675628;Yes
1322;27929008;27929008;0.001; ;361;36100;3185;Playa; ;5813.32634853239;310.189738991695;Yes
1708;27112109;27112109;0.001;1,81E+13;390;39004;3571;Lake/Pond: Hydrographic Category = Perennial;Perennial;6423.5946844898;311.42971692575;Yes
1445;27912032;27912032;0.001;1,81E+13;390;39004;3308;Lake/Pond: Hydrographic Category = Perennial;Perennial;5857.80177487302;311.634887869744;Yes
1919;27555959;27555959;0.001;1,81E+13;436;43601;3782;Reservoir: Reservoir Type = Aquaculture; ;6415.45728827504;312.498348824425;Yes
1629;27686872;27686872;0.001;1,81E+13;436;43613;3492;Reservoir: Reservoir Type = Water Storage;;;;
1575;27109729;27109729;0.001;1,81E+13;390;39004;3438;Lake/Pond: Hydrographic Category = Perennial;Perennial;6802.93091077069;315.395365327522;Yes
1864;132735700;132735700;0.001;1,81E+13;390;39001;3727;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5443.79599820568;315.749728170499;Yes
1423;132735703;132735703;0;1,81E+13;390;39001;3286;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5061.6170874053;315.856299243308;Yes
1356;132735686;132735686;0;1,81E+13;390;39001;3219;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5130.6593135046;316.227862525247;Yes
1665;27694054;27694054;0;1,81E+13;436;43613;3528;Reservoir: Reservoir Type = Water Storage;;;;
1862;27922842;27922842;0;1,81E+13;390;39004;3725;Lake/Pond: Hydrographic Category = Perennial;Perennial;4524.34155792553;317.591249841246;Yes
1149;27556513;27556513;0.001;1,81E+13;436;43613;3012;Reservoir: Reservoir Type = Water Storage;;;;
1782;132735585;132735585;0.001;1,81E+13;436;43612;3645;Reservoir: Reservoir Type = Sewage Treatment Pond; ;7577.77441333927;318.180448240976;Yes
1923;27686782;27686782;0.001;1,81E+13;390;39004;3786;Lake/Pond: Hydrographic Category = Perennial;Perennial;6401.72474823323;321.176014482115;Yes
1259;27923332;27923332;0;1,81E+13;390;39001;3122;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5353.0023327899;322.334028276575;Yes
1840;27559579;27559579;0.001;1,81E+13;436;43624;3703;Reservoir;;;;
1257;27922750;27922750;0;1,81E+13;390;39001;3120;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;4453.56700152527;323.037672270088;Yes
1154;27684772;27684772;0.001;1,81E+13;390;39004;3017;Lake/Pond: Hydrographic Category = Perennial;Perennial;7355.13693893629;324.135637388423;Yes
1144;132735691;132735691;0.001;1,81E+13;390;39001;3007;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6304.1570197979;324.531747856722;Yes
1873;27109793;27109793;0.001;1,81E+13;390;39004;3736;Lake/Pond: Hydrographic Category = Perennial;Perennial;6908.88216540248;325.287094692482;Yes
1845;27095119;27095119;0.001;1,81E+13;390;39004;3708;Lake/Pond: Hydrographic Category = Perennial;Perennial;6461.03921746864;325.806452592903;Yes
2003;27933532;27933532;0.001;1,81E+13;390;39004;3866;Lake/Pond: Hydrographic Category = Perennial;Perennial;5974.75195120484;325.986113151299;Yes
1244;27556587;27556587;0.001;1,81E+13;390;39001;3107;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6558.51295855896;326.090363915639;Yes
1659;132735575;132735575;0.001;1,81E+13;436;43613;3522;Reservoir: Reservoir Type = Water Storage;;;;
1151;27558167;27558167;0.001;1,81E+13;436;43613;3014;Reservoir: Reservoir Type = Water Storage;;;;
1849;27109753;27109753;0.001;1,81E+13;390;39004;3712;Lake/Pond: Hydrographic Category = Perennial;Perennial;6116.90752424208;327.936038425326;Yes
1694;132735569;132735569;0;1,81E+13;436;43613;3557;Reservoir: Reservoir Type = Water Storage;;;;
1651;27912434;27912434;0.001;1,81E+13;390;39004;3514;Lake/Pond: Hydrographic Category = Perennial;Perennial;7432.79417853296;329.059052773408;Yes
1602;27559637;27559637;0.001;1,81E+13;436;43613;3465;Reservoir: Reservoir Type = Water Storage;;;;
1636;27686672;27686672;0.001;1,81E+13;390;39001;3499;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5693.55366019109;331.648817873268;Yes
1553;27909468;27909468;0.001;1,81E+13;390;39001;3416;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7000.04235562514;332.036912171931;Yes
1714;27891006;27891006;0.001;1,81E+13;390;39004;3577;Lake/Pond: Hydrographic Category = Perennial;Perennial;7282.20214981137;332.30528367584;Yes
1697;132735615;132735615;0.001;1,81E+13;390;39001;3560;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6026.95359822495;332.435597004312;Yes
1601;27558799;27558799;0.001;1,81E+13;436;43613;3464;Reservoir: Reservoir Type = Water Storage;;;;
1990;27891038;27891038;0.001;1,81E+13;390;39001;3853;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7428.43086320405;334.148146421697;Yes
1186;27686876;27686876;0.001;1,81E+13;390;39001;3049;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8098.73877314631;334.21697593962;Yes
1685;27912438;27912438;0.001;1,81E+13;390;39004;3548;Lake/Pond: Hydrographic Category = Perennial;Perennial;7544.15511001377;334.68322604725;Yes
1972;27922816;27922816;0.001;1,81E+13;390;39001;3835;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7067.62375044125;334.823992110412;Yes
1904;27913066;27913066;0.001;1,81E+13;390;39004;3767;Lake/Pond: Hydrographic Category = Perennial;Perennial;7812.62378588785;336.123502203915;Yes
1785;27928592;27928592;0.001; ;361;36100;3648;Playa; ;7706.84066673923;336.753983457388;Yes
1216;27109839;27109839;0.001;1,81E+13;390;39004;3079;Lake/Pond: Hydrographic Category = Perennial;Perennial;7153.97632297534;338.712481281625;Yes
1410;27895968;27895968;0.001;1,81E+13;390;39004;3273;Lake/Pond: Hydrographic Category = Perennial;Perennial;7762.90609296579;339.191518147146;Yes
2005;132735586;132735586;0.001;1,81E+13;436;43612;3868;Reservoir: Reservoir Type = Sewage Treatment Pond; ;8636.18009707575;339.465906174084;Yes
1960;27109743;27109743;0.001;1,81E+13;390;39004;3823;Lake/Pond: Hydrographic Category = Perennial;Perennial;7854.10505006404;341.39115523612;Yes
1696;132735595;132735595;0.001;1,81E+13;436;43612;3559;Reservoir: Reservoir Type = Sewage Treatment Pond; ;8702.79477820029;342.431155608241;Yes
1271;27928870;27928870;0.001; ;361;36100;3134;Playa; ;7216.50545171371;342.61141040761;Yes
1715;27895962;27895962;0.001;1,81E+13;390;39004;3578;Lake/Pond: Hydrographic Category = Perennial;Perennial;7077.29991538922;342.767666297352;Yes
1258;27922886;27922886;0.001;1,81E+13;390;39001;3121;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8525.17476007124;342.975160549855;Yes
1650;27911110;27911110;0.001;1,81E+13;390;39001;3513;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;6004.57509539177;344.203206529109;Yes
1235;27560131;27560131;0.001;1,81E+13;436;43613;3098;Reservoir: Reservoir Type = Water Storage;;;;
1366;27095149;27095149;0;1,81E+13;390;39004;3229;Lake/Pond: Hydrographic Category = Perennial;Perennial;4909.6750127293;345.301560519818;Yes
1417;27923324;27923324;0.001;1,81E+13;390;39001;3280;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8221.52939748298;345.75563903073;Yes
1143;132735630;132735630;0.001;1,81E+13;436;43613;3006;Reservoir: Reservoir Type = Water Storage;;;;
1943;27915694;27915694;0.001;1,81E+13;390;39001;3806;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7038.72212149809;346.625704589564;Yes
1303;27086435;27086435;0.001;1,81E+13;390;39004;3166;Lake/Pond: Hydrographic Category = Perennial;Perennial;7125.1943878605;346.732567930421;Yes
1210;27828534;27828534;0.001;1,81E+13;436;43613;3073;Reservoir: Reservoir Type = Water Storage;;;;
1854;27904006;27904006;0.001;1,81E+13;390;39004;3717;Lake/Pond: Hydrographic Category = Perennial;Perennial;7200.60266822767;347.423200305342;Yes
1561;132735478;132735478;0.001;1,81E+13;390;39001;3424;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7894.12564904352;347.743554176021;Yes
1993;27912964;27912964;0.001;1,81E+13;390;39001;3856;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7444.90673237204;348.324338673066;Yes
1748;27923340;27923340;0.001;1,81E+13;390;39001;3611;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7610.64498684105;348.52359971422;Yes
1596;132735566;132735566;0.001;1,81E+13;436;43613;3459;Reservoir: Reservoir Type = Water Storage;;;;
1867;27927682;27927682;0.001; ;361;36100;3730;Playa; ;8797.97683455802;350.06392606024;Yes
1559;27920908;27920908;0.001;1,81E+13;390;39004;3422;Lake/Pond: Hydrographic Category = Perennial;Perennial;7648.97438398765;350.281251192954;Yes
1876;27560139;27560139;0.001;1,81E+13;390;39004;3739;Lake/Pond: Hydrographic Category = Perennial;Perennial;7566.10356679906;350.346232536011;Yes
1749;27937092;27937092;0.001;1,81E+13;390;39004;3612;Lake/Pond: Hydrographic Category = Perennial;Perennial;8629.29231013781;351.927891395318;Yes
1702;27828638;27828638;0.001;1,81E+13;436;43613;3565;Reservoir: Reservoir Type = Water Storage;;;;
1279;27109859;27109859;0.001;1,81E+13;390;39004;3142;Lake/Pond: Hydrographic Category = Perennial;Perennial;6669.86354117332;353.033290325547;Yes
1798;27911116;27911116;0.001;1,81E+13;390;39001;3661;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5583.48316603564;353.631950309311;Yes
1987;27560137;27560137;0.001;1,81E+13;390;39001;3850;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9116.06291026654;353.856990186322;Yes
1157;27095115;27095115;0.001;1,81E+13;390;39004;3020;Lake/Pond: Hydrographic Category = Perennial;Perennial;7618.0003866389;354.434999581329;Yes
1121;27684826;27684826;0.001;1,81E+13;390;39001;2984;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7884.73420033513;355.370091594918;Yes
1209;27688618;27688618;0.001;1,81E+13;436;43613;3072;Reservoir: Reservoir Type = Water Storage;;;;
1860;27920882;27920882;0.001;1,81E+13;390;39001;3723;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7656.19464073982;357.233226677571;Yes
1565;132735689;132735689;0.001;1,81E+13;390;39001;3428;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5484.77713317033;357.532101831977;Yes
1119;27686784;27686784;0.001;1,81E+13;390;39004;2982;Lake/Pond: Hydrographic Category = Perennial;Perennial;6239.7602334893;358.658234425673;Yes
1918;27687698;27687698;0.001;1,81E+13;436;43613;3781;Reservoir: Reservoir Type = Water Storage;;;;
1732;27095117;27095117;0.001;1,81E+13;390;39004;3595;Lake/Pond: Hydrographic Category = Perennial;Perennial;8742.93219355724;359.291131693418;Yes
1517;27922930;27922930;0.001;1,81E+13;436;43624;3380;Reservoir;;;;
1116;27687734;27687734;0.001;1,81E+13;436;43613;2979;Reservoir: Reservoir Type = Water Storage;;;;
1653;27912510;27912510;0.001;1,81E+13;390;39004;3516;Lake/Pond: Hydrographic Category = Perennial;Perennial;7917.75343694583;362.268258082465;Yes
1875;27560135;27560135;0.001;1,81E+13;390;39004;3738;Lake/Pond: Hydrographic Category = Perennial;Perennial;8165.91141548132;362.886537746002;Yes
1569;27687842;27687842;0.001;1,81E+13;436;43613;3432;Reservoir: Reservoir Type = Water Storage;;;;
1275;27686082;27686082;0.001;1,81E+13;390;39001;3138;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;5730.17128623868;364.705868605416;Yes
1761;27109797;27109797;0.001;1,81E+13;390;39004;3624;Lake/Pond: Hydrographic Category = Perennial;Perennial;7644.9909354945;365.506964127675;Yes
1095;27086419;27086419;0.001;1,81E+13;390;39004;2958;Lake/Pond: Hydrographic Category = Perennial;Perennial;9585.65506358383;365.564142635858;Yes
1989;27561993;27561993;0.001;1,81E+13;390;39001;3852;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8995.00852324559;365.834372443832;Yes
1640;27106557;27106557;0.001;1,81E+13;390;39004;3503;Lake/Pond: Hydrographic Category = Perennial;Perennial;6892.76210550378;366.928915273537;Yes
1550;27895978;27895978;0.001;1,81E+13;390;39004;3413;Lake/Pond: Hydrographic Category = Perennial;Perennial;8048.9035808794;367.681628729471;Yes
1682;27903970;27903970;0.001;1,81E+13;390;39004;3545;Lake/Pond: Hydrographic Category = Perennial;Perennial;8459.06888162875;368.395202325894;Yes
1637;27092055;27092055;0.001;1,81E+13;390;39004;3500;Lake/Pond: Hydrographic Category = Perennial;Perennial;8345.06022612221;368.578505926526;Yes
1831;27920854;27920854;0.001;1,81E+13;390;39001;3694;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8550.42089844519;371.118558436999;Yes
1979;27686850;27686850;0.001;1,81E+13;390;39001;3842;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9692.98020710499;371.401554881047;Yes
1615;27903936;27903936;0.001;1,81E+13;390;39004;3478;Lake/Pond: Hydrographic Category = Perennial;Perennial;8271.13236673864;373.463101574965;Yes
1890;132735571;132735571;0.001;1,81E+13;390;39001;3753;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8384.19368448361;373.771915627366;Yes
1362;27922932;27922932;0.001;1,81E+13;436;43624;3225;Reservoir;;;;
1320;27927684;27927684;0.001; ;361;36100;3183;Playa; ;9903.00261474509;376.405152906757;Yes
1249;27891034;27891034;0.001;1,81E+13;390;39001;3112;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8930.38804886527;378.197170295468;Yes
1716;27913040;27913040;0.001;1,81E+13;390;39001;3579;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8931.96148349444;378.232149414027;Yes
1456;132735510;132735510;0.001;1,81E+13;390;39001;3319;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7577.73553484237;378.972839043129;Yes
1296;27927690;27927690;0.001; ;361;36100;3159;Playa; ;9028.98720675336;380.247997938072;Yes
1098;27558189;27558189;0.001;1,81E+13;390;39004;2961;Lake/Pond: Hydrographic Category = Perennial;Perennial;9040.72547385317;380.438193164714;Yes
1084;27927950;27927950;0.001;1,81E+13;390;39004;2947;Lake/Pond: Hydrographic Category = Perennial;Perennial;8253.99959386884;382.446198183049;Yes
1786;27092049;27092049;0.001;1,81E+13;436;43626;3649;Reservoir: Reservoir Type = Disposal;;;;
1260;132735463;132735463;0.001;1,81E+13;390;39001;3123;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;8995.58292319575;384.44811596144;Yes
1393;27689926;27689926;0.001;1,81E+13;436;43613;3256;Reservoir: Reservoir Type = Water Storage;;;;
1666;27687832;27687832;0.001;1,81E+13;436;43613;3529;Reservoir: Reservoir Type = Water Storage;;;;
1499;27561839;27561839;0.001;1,81E+13;390;39004;3362;Lake/Pond: Hydrographic Category = Perennial;Perennial;7597.00094747814;386.195405952386;Yes
1784;27927670;27927670;0.001; ;361;36100;3647;Playa; ;8682.78490845796;387.84865361411;Yes
1232;27684782;27684782;0.001;1,81E+13;436;43624;3095;Reservoir;;;;
1100;27904008;27904008;0.001;1,81E+13;390;39004;2963;Lake/Pond: Hydrographic Category = Perennial;Perennial;9106.5683917695;390.549384868486;Yes
1477;27903972;27903972;0.001;1,81E+13;390;39004;3340;Lake/Pond: Hydrographic Category = Perennial;Perennial;8287.97732063027;391.701251125323;Yes
1318;132735622;132735622;0.001;1,81E+13;436;43613;3181;Reservoir: Reservoir Type = Water Storage;;;;
1894;27686818;27686818;0.001;1,81E+13;436;43613;3757;Reservoir: Reservoir Type = Water Storage;;;;
1828;27891048;27891048;0.001;1,81E+13;390;39001;3691;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9203.90825903556;394.189347748957;Yes
1302;27689992;27689992;0.001;1,81E+13;390;39001;3165;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9036.54984754125;394.571321633437;Yes
1425;27922760;27922760;0.001; ;361;36100;3288;Playa; ;10220.4824536748;394.805619967966;Yes
1166;27913050;27913050;0.001;1,81E+13;390;39001;3029;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9784.41268560598;396.415846072753;Yes
1764;27555969;27555969;0.001;1,81E+13;390;39001;3627;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9819.38967766228;396.801275653031;Yes
1571;27086415;27086415;0.001;1,81E+13;390;39004;3434;Lake/Pond: Hydrographic Category = Perennial;Perennial;9636.27704025113;396.867404755879;Yes
1912;27914500;27914500;0.001; ;361;36100;3775;Playa; ;10041.1432335032;397.487287214543;Yes
1819;27095125;27095125;0.001;1,81E+13;390;39004;3682;Lake/Pond: Hydrographic Category = Perennial;Perennial;11260.2725983264;397.679787770432;Yes
1769;27903842;27903842;0.001;1,81E+13;390;39004;3632;Lake/Pond: Hydrographic Category = Perennial;Perennial;9996.55112280395;400.057924963718;Yes
1530;27920892;27920892;0.001;1,81E+13;390;39001;3393;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;10058.0241938767;401.459659731561;Yes
1789;27689998;27689998;0.001;1,81E+13;390;39001;3652;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;7970.25729940144;401.540314583156;Yes
1855;27909460;27909460;0.001;1,81E+13;390;39001;3718;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11774.8896446736;403.077445283578;Yes
1883;27916782;27916782;0.001;1,81E+13;390;39004;3746;Lake/Pond: Hydrographic Category = Perennial;Perennial;10420.5660671526;403.178768838072;Yes
1138;27922814;27922814;0.001;1,81E+13;390;39001;3001;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11738.6200783952;403.684741854518;Yes
1503;27903886;27903886;0.001;1,81E+13;390;39004;3366;Lake/Pond: Hydrographic Category = Perennial;Perennial;10208.3350118812;404.485681605786;Yes
1312;27915732;27915732;0.001;1,81E+13;390;39001;3175;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;9566.42515976246;404.942373985499;Yes
1467;27558199;27558199;0.001;1,81E+13;436;43613;3330;Reservoir: Reservoir Type = Water Storage;;;;
1527;27903854;27903854;0.001;1,81E+13;390;39004;3390;Lake/Pond: Hydrographic Category = Perennial;Perennial;10202.6648832944;405.323166510015;Yes
1413;27912424;27912424;0.001;1,81E+13;390;39004;3276;Lake/Pond: Hydrographic Category = Perennial;Perennial;11195.1714706609;405.807290965536;Yes
1540;27693192;27693192;0.001;1,81E+13;390;39004;3403;Lake/Pond: Hydrographic Category = Perennial;Perennial;9930.15120036969;406.27146117933;Yes
1670;27922862;27922862;0.001;1,81E+13;436;43624;3533;Reservoir;;;;
1203;27937134;27937134;0.001;1,81E+13;390;39004;3066;Lake/Pond: Hydrographic Category = Perennial;Perennial;7435.1546708571;408.441322053917;Yes
1245;27557379;27557379;0.001;1,81E+13;390;39004;3108;Lake/Pond: Hydrographic Category = Perennial;Perennial;9292.13571750737;408.700573712438;Yes
1145;27928876;27928876;0.001; ;361;36100;3008;Playa; ;12046.1235622168;409.576162648344;Yes
1743;27903958;27903958;0.001;1,81E+13;390;39004;3606;Lake/Pond: Hydrographic Category = Perennial;Perennial;10477.819064622;409.876506892023;Yes
1291;132735462;132735462;0.001;1,81E+13;390;39001;3154;Lake/Pond: Hydrographic Category = Intermittent;Intermittent;11497.3960418303;410.051772817878;Yes
